,Unnamed: 0.1,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO,institute_uri,stage
448,448,448,Provincial,"Via Biasi, 1",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82302E,"SCUOLA PRIMARIA ""F. BIASI"" S.MICHELE ALL'ADIGE",29586,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,San Michele all'Adige,TNIC82300B,Primary School
449,449,449,Provincial,"Via Rosmini, 5/A",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82305N,"SCUOLA PRIMARIA ""F.LLI BRONZETTI"" ROVERE' DELLA LUNA",29587,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,Roverè della Luna,TNIC82300B,Primary School
450,450,450,Provincial,"Via Marconi, 65",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82301D,SCUOLA PRIMARIA GRUMO,29588,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,San Michele all'Adige,TNIC82300B,Primary School
451,451,451,Provincial,"Via Dante, 9",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNMM82301C,"SCUOLA SECONDARIA DI PRIMO GRADO ""E. CHINI"" MEZZOCORONA",29589,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,Mezzocorona,TNIC82300B,Middle School
452,452,452,Provincial,"Via Filos, 3",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE824019,"SCUOLA PRIMARIA ""C. DARWIN"" MEZZOLOMBARDO",29591,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Mezzolombardo,TNIC824007,Primary School
453,453,453,Provincial,"Via Villa, 21",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82405D,"SCUOLA PRIMARIA ""DON L. ROSSI"" FAI DELLA PAGANELLA",29592,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Fai della Paganella,TNIC824007,Primary School
454,454,454,Provincial,"Piazza Scuole, 2",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82407G,"SCUOLA PRIMARIA ""L. NICOLUSSI"" MOLVENO",29593,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Molveno,TNIC824007,Primary School
455,455,455,Provincial,"Via Alt Spaur, 5",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82408L,"SCUOLA PRIMARIA ""SAN G. BOSCO"" SPORMAGGIORE",29594,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Spormaggiore,TNIC824007,Primary School
456,456,456,Provincial,"Piazza S Vito, 1",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82406E,SCUOLA PRIMARIA ANDALO,29595,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Andalo,TNIC824007,Primary School
457,457,457,Provincial,"Piazza S Rocco, 15",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82403B,SCUOLA PRIMARIA NAVE SAN ROCCO,29596,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Terre d'Adige,TNIC824007,Primary School
458,458,458,Provincial,"Via Degli Alpini, 17",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM824018,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. ECCHER DALL'ECO"" MEZZOLOMBARDO",29597,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Mezzolombardo,TNIC824007,Middle School
459,459,459,Provincial,"Piazza S Vito, 1",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM82403A,"SCUOLA SECONDARIA DI PRIMO GRADO ""C. BATTISTI"" ANDALO",29598,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Andalo,TNIC824007,Middle School
460,460,460,Provincial,"Via Alt Spaur, 5",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM82404B,SCUOLA SECONDARIA DI PRIMO GRADO SPORMAGGIORE,29599,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Spormaggiore,TNIC824007,Middle School
461,461,461,Provincial,"Via Perotti, 47",+39 0464 684117,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNEE847012,SCUOLA PRIMARIA AVIO,29457,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio,TNIC84700X,Primary School
462,462,462,Provincial,"Piazza Conciliazione, 1",+39 0464 684067,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNEE847023,SCUOLA PRIMARIA SABBIONARA DI AVIO,29458,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio,TNIC84700X,Primary School
463,463,463,Provincial,"Viale Degasperi, 69",+39 0464 684029,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNMM847011,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. ALIGHIERI"" AVIO",29459,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio,TNIC84700X,Middle School
464,464,464,Provincial,"Via delle Scuole, 25",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833036,"SCUOLA PRIMARIA ""B. PEZZEN"" CROVIANA",29471,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Croviana,TNIC833002,Primary School
465,465,465,Provincial,"Via Alla Croce, 17",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833058,"SCUOLA PRIMARIA ""C. CRISTOFORETTI"" MALE'",29472,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Malè,TNIC833002,Primary School
466,466,466,Provincial,"Via Al Castello, 26",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833014,SCUOLA PRIMARIA CALDES,29473,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Caldes,TNIC833002,Primary School
467,467,467,Provincial,"Piazza Madonna Della Pace - Dimaro, 14",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833047,SCUOLA PRIMARIA DIMARO,29474,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Dimaro Folgarida,TNIC833002,Primary School
468,468,468,Provincial,"Frazione San Bernardo,",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE83307A,SCUOLA PRIMARIA S.BERNARDO RABBI,29475,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Rabbi,TNIC833002,Primary School
469,469,469,Provincial,"Via Taddei De Mauris, 4",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNMM833013,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. CICCOLINI"" MALE'",29476,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Malè,TNIC833002,Middle School
470,470,470,Provincial,"Via IV Novembre, 3",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNEE812046,"SCUOLA PRIMARIA ""V. DA FELTRE"" BORGO VALSUGANA",29478,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Borgo Valsugana,TNIC812001,Primary School
471,471,471,Provincial,"Viale Trento, 2",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNEE812024,SCUOLA PRIMARIA GRIGNO,29479,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Grigno,TNIC812001,Primary School
472,472,472,Provincial,"Via Spagolla, 1",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNMM812012,"SCUOLA SECONDARIA DI PRIMO GRADO ""ORA E VEGLIA"" BORGO VALSUGANA",29480,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Borgo Valsugana,TNIC812001,Middle School
473,473,473,Provincial,"Viale Trento,",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNMM812023,"SCUOLA SECONDARIA DI PRIMO GRADO ""S. FANTE"" GRIGNO",29481,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Grigno,TNIC812001,Middle School
474,474,474,Provincial,"Piazza Scuole, 1",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809017,SCUOLA PRIMARIA CAPRIANA,29483,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Capriana,TNIC809005,Primary School
475,475,475,Provincial,"Via Giovanelli, 2",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809028,SCUOLA PRIMARIA CARANO,29484,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Ville di Fiemme,TNIC809005,Primary School
476,476,476,Provincial,"Frazione Casatta, 18/A",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80908E,SCUOLA PRIMARIA CASATTA VALFLORIANA,29485,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Valfloriana,TNIC809005,Primary School
477,477,477,Provincial,"Via Roma, 40",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809039,SCUOLA PRIMARIA CASTELLO DI FIEMME,29486,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Castello-Molina di Fiemme,TNIC809005,Primary School
478,478,478,Provincial,"Largo Bosin, 2",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80905B,SCUOLA PRIMARIA CAVALESE,29487,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese,TNIC809005,Primary School
479,479,479,Provincial,"Via Damiano Chiesa, 110",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80906C,SCUOLA PRIMARIA MASI CAVALESE,29488,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese,TNIC809005,Primary School
480,480,480,Provincial,"Via Segherie, 64/B",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80904A,SCUOLA PRIMARIA MOLINA DI FIEMME,29489,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Castello-Molina di Fiemme,TNIC809005,Primary School
481,481,481,Provincial,"Via Mercato, 10",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80909G,SCUOLA PRIMARIA VARENA,29490,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Ville di Fiemme,TNIC809005,Primary School
482,482,482,Provincial,"Piazza Verdi, 6",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNMM809016,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. SEGANTINI"" CAVALESE",29491,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese,TNIC809005,Middle School
483,483,483,Provincial,"Via Principale, 43",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82206V,"SCUOLA PRIMARIA ""DON L. MILANI"" LASES",29493,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Lona-Lases,TNIC82200G,Primary School
484,484,484,Provincial,"Via Campagna - Faver, 1",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82202P,"SCUOLA PRIMARIA ""P. MARCONI"" FAVER",29494,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Altavalle,TNIC82200G,Primary School
485,485,485,Provincial,"Piazza S Lorenzo, 10",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE822081,"SCUOLA PRIMARIA ""P. SARTORI"" SOVER",29495,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Sover,TNIC82200G,Primary School
486,486,486,Provincial,"Via dei Ciclamini - Cembra, 1/1",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82201N,SCUOLA PRIMARIA CEMBRA,29496,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Cembra Lisignago,TNIC82200G,Primary School
487,487,487,Provincial,"Frazione Stedro, 68",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82207X,SCUOLA PRIMARIA STEDRO SEGONZANO,29497,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Segonzano,TNIC82200G,Primary School
488,488,488,Provincial,"Via Dell Oratorio, 15",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82203Q,SCUOLA PRIMARIA VERLA GIOVO,29498,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Giovo,TNIC82200G,Primary School
489,489,489,Provincial,"Via Negritelle - Cembra, 1",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNMM82201L,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. VIELMETTI"" CEMBRA",29499,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Cembra Lisignago,TNIC82200G,Middle School
490,490,490,Provincial,"Frazione Scancio, 69",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNMM82202N,SCUOLA SECONDARIA DI PRIMO GRADO STEDRO SEGONZANO,29500,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Segonzano,TNIC82200G,Middle School
491,491,491,Provincial,"Via Al Grec, 2",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNMM82203P,SCUOLA SECONDARIA DI PRIMO GRADO VERLA GIOVO,29501,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Giovo,TNIC82200G,Middle School
492,492,492,Provincial,"Via Nazionale -Tres, 12",+39 0463 468193,+39 0463 467616,ic.taio@pec.provincia.tn.it,dir.ictaio@scuole.provincia.tn.it,segr.ictaio@scuole.provincia.tn.it,http://www.ictaio.it,TNEE826055,"SCUOLA PRIMARIA ""MONS. A. NEGRI"" TRES",29662,/Scuole/ISTITUTO-COMPRENSIVO-TAIO2,208,Predaia,TNIC82600V,Primary School
493,493,493,Provincial,"Via delle Scuole - Coredo, 6",+39 0463 468193,+39 0463 467616,ic.taio@pec.provincia.tn.it,dir.ictaio@scuole.provincia.tn.it,segr.ictaio@scuole.provincia.tn.it,http://www.ictaio.it,TNEE826011,SCUOLA PRIMARIA COREDO,29663,/Scuole/ISTITUTO-COMPRENSIVO-TAIO2,208,Predaia,TNIC82600V,Primary School
494,494,494,Provincial,"Via Heroldsberg - Taio, 5",+39 0463 468193,+39 0463 467616,ic.taio@pec.provincia.tn.it,dir.ictaio@scuole.provincia.tn.it,segr.ictaio@scuole.provincia.tn.it,http://www.ictaio.it,TNEE826033,SCUOLA PRIMARIA TAIO,29664,/Scuole/ISTITUTO-COMPRENSIVO-TAIO2,208,Predaia,TNIC82600V,Primary School
495,495,495,Provincial,"Via delle Scuole - Coredo, 6",+39 0463 468193,+39 0463 467616,ic.taio@pec.provincia.tn.it,dir.ictaio@scuole.provincia.tn.it,segr.ictaio@scuole.provincia.tn.it,http://www.ictaio.it,TNMM826021,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" COREDO",29665,/Scuole/ISTITUTO-COMPRENSIVO-TAIO2,208,Predaia,TNIC82600V,Middle School
496,496,496,Provincial,"Via Degli Alpini - Taio, 17",+39 0463 468193,+39 0463 467616,ic.taio@pec.provincia.tn.it,dir.ictaio@scuole.provincia.tn.it,segr.ictaio@scuole.provincia.tn.it,http://www.ictaio.it,TNMM82601X,"SCUOLA SECONDARIA DI PRIMO GRADO ""F. BARBACOVI"" TAIO",29666,/Scuole/ISTITUTO-COMPRENSIVO-TAIO2,208,Predaia,TNIC82600V,Middle School
497,497,497,Provincial,"Via III Novembre - Roncone, 22",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNEE83605Q,"SCUOLA PRIMARIA ""A. PRANDINI"" RONCONE",29668,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Sella Giudicarie,TNIC83600D,Primary School
498,498,498,Provincial,"Via Indipendenza - Bondo, 105",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNEE83601G,SCUOLA PRIMARIA BONDO-BREGUZZO,29669,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Sella Giudicarie,TNIC83600D,Primary School
499,499,499,Provincial,"Via Roma - Ragoli, 5",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNEE83602L,SCUOLA PRIMARIA RAGOLI,29670,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Tre Ville,TNIC83600D,Primary School
500,500,500,Provincial,"Via Pinzolo, 2",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNEE83603N,SCUOLA PRIMARIA TIONE DI TRENTO,29671,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Tione di Trento,TNIC83600D,Primary School
501,501,501,Provincial,"Via Fucina - Zuclo, 10",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNEE83604P,SCUOLA PRIMARIA ZUCLO,29672,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Borgo Lares,TNIC83600D,Primary School
502,502,502,Provincial,"Via Circonvallazione, 44",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNMM83601E,"SCUOLA SECONDARIA DI PRIMO GRADO ""LEGIONE TRENTINA"" TIONE DI TRENTO",29673,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Tione di Trento,TNIC83600D,Middle School
503,503,503,Provincial,"Via III Novembre - Roncone, 22/A",+39 0465 321053,+39 0465 324039,ic.tione@pec.provincia.tn.it,dir.ictione@scuole.provincia.tn.it,segr.ictione@scuole.provincia.tn.it,http://www.ictione.tn.it,TNMM83602G,SCUOLA SECONDARIA DI PRIMO GRADO RONCONE,29674,/Scuole/ISTITUTO-COMPRENSIVO-TIONE2,209,Sella Giudicarie,TNIC83600D,Middle School
504,504,504,Provincial,"Piazza Monsignor Nicolini, 7",+39 0461 912740,+39 0461 912065,ic.trento1@pec.provincia.tn.it,dir.ic.tn1@scuole.provincia.tn.it,segr.ic.tn1@scuole.provincia.tn.it,http://www.ictrento1.it,TNEE81902V,"SCUOLA PRIMARIA ""G. TOMASI"" VILLAZZANO",29676,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-12,210,Trento,TNIC81900Q,Primary School
505,505,505,Provincial,"Via Dei Rivi, 6",+39 0461 912740,+39 0461 912065,ic.trento1@pec.provincia.tn.it,dir.ic.tn1@scuole.provincia.tn.it,segr.ic.tn1@scuole.provincia.tn.it,http://www.ictrento1.it,TNEE81901T,"SCUOLA PRIMARIA ""U. MOGGIOLI"" POVO",29677,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-12,210,Trento,TNIC81900Q,Primary School
506,506,506,Provincial,"Via Znojmo, 24",+39 0461 912740,+39 0461 912065,ic.trento1@pec.provincia.tn.it,dir.ic.tn1@scuole.provincia.tn.it,segr.ic.tn1@scuole.provincia.tn.it,http://www.ictrento1.it,TNMM81901R,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PASCOLI"" POVO",29678,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-12,210,Trento,TNIC81900Q,Middle School
507,507,507,Provincial,"Via Ponte Alto, 2/1",+39 0461 982113,+39 0461 237554,ic.comenius@pec.provincia.tn.it,dir.ictn2@scuole.provincia.tn.it,segr.ictn2@scuole.provincia.tn.it,http://www.icomenius.it,TNEE820012,"SCUOLA PRIMARIA ""E. BERNARDI"" COGNOLA",29680,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-2-J.-A.-Comenius2,211,Trento,TNIC82000X,Primary School
508,508,508,Provincial,"Via S Vito, 169",+39 0461 982113,+39 0461 237554,ic.comenius@pec.provincia.tn.it,dir.ictn2@scuole.provincia.tn.it,segr.ictn2@scuole.provincia.tn.it,http://www.icomenius.it,TNEE820045,"SCUOLA PRIMARIA ""R. BELENZANI"" S.VITO",29681,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-2-J.-A.-Comenius2,211,Trento,TNIC82000X,Primary School
509,509,509,Provincial,"Piazza Menghin, 1",+39 0461 982113,+39 0461 237554,ic.comenius@pec.provincia.tn.it,dir.ictn2@scuole.provincia.tn.it,segr.ictn2@scuole.provincia.tn.it,http://www.icomenius.it,TNEE820034,"SCUOLA PRIMARIA ""R. ZANDONAI"" MARTIGNANO",29682,/Scuole/ISTITUTO-COMPRENSIVO-TRENTO-2-J.-A.-Comenius2,211,Trento,TNIC82000X,Primary School
