,school_id,miur_code,text_review,school_name
612,29694,TNEE85703P,"Esperienza nel reparto di geriatria: dottoressa Fratton ed infermiera Sandra molto gentili, empatiche e disponibili, per questo aspetto avrei dato il punteggio massimo.Ciò che fa calare clamorosamente la mia opinione in peggio è stato il comportamento dell'addetta agli appuntamenti per le visite ai pazientiA mia mamma è stato più volte negato il permesso di vedere sua sorella in fin di vita, solamente perché non vaccinata.Tralasciamo l'assurdità di una regola che permette ad un vaccinato potenzialmente contagioso ( e i fatti dell'ultimo anno hanno ampiamente dimostrato che è così) di entrare in contatto con pazienti FRAGILI senza una verifica preliminare di un tampone.Ma negare l'accesso ad una persona anziana che si sposta col deambulatore e che si era diligentemente tamponata, se da un lato può essere 'giustificato' da un rispetto delle 'regole', dall'altro dovrebbe essere un comportamento permeato di grande umanità e tatto nel suo svolgimento.Mentre le parole e l'atteggiamento usato sono stati DEPLOREVOLI e pieni di CATTIVERIA.All'ultima supplica telefonica per poter vedere la sorella, le è stato concesso un appuntamento 5 giorni dopo, con un atteggiamento sempre molto acido e privo di qualsiasi umanità.Come mai le è stato concesso nonostante le regole? Allora se si possono 'infrangere' non è poi così grave o sbaglio?Purtroppo mia zia è mancata subito dopo e l'abbiamo potuta vedere solo in camera mortuaria.Un grazie all' 'umanità' di questa signora di cui non conosco il nome ma con la quale non augurerei di avere a che fare a nessuno, soprattutto in situazioni delicate e dolorose come queste.Esperienza nel reparto di geriatria: dottoressa Fratton ed infermiera Sandra molto gentili, empatiche e disponibili, per questo aspetto avrei dato il punteggio massimo. …Altro",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
613,29694,TNEE85703P,"Sono arrivata con un trauma vertebrale mi sono trovata benissimo, dagli infermerieri agli Oss, I medici di tutto il reparto di Neurochirurgia. Un  particolare ringraziamento  al  Dott. Garofano che mi ha operato ma soprattutto ha dato spiegazioni ad ogni mio dubbio in maniera molto professionale. Grazie a tutti mi avete fatto sentire come a casa.MiriamSono arrivata con un trauma vertebrale mi sono trovata benissimo, dagli infermerieri agli Oss, I medici di tutto il reparto di Neurochirurgia. Un  particolare ringraziamento  al  Dott. Garofano che mi ha operato ma soprattutto ha dato …Altro",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
614,29694,TNEE85703P,"il 21/08/2021 è nata nostra figlia. è stata un'esperienza da ricordare. Ringrazio tutte le ostetriche e i reparti di neonatologia. ma non solo, pulizie e personale per i servizi era veramente cordiale.  GRAZIE! UN GRANDE 5!!!!",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
615,29694,TNEE85703P,"Il 22 apr mi sono recato al Rep. di Cardiologia per una Coronografia e devo dire mi sono trovato bene. Tutto il Personale Chirurghi,Dottori,Capisala,Infermiere/i,Oss,Praticanti,Adetti alle Pulizie molto Professionali e Gentili. Grazie a Tutti Voi. Tanti Saluti.",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
616,29694,TNEE85703P,Ringrazio infinitamente Pedrazzoli Filippo le infermiere gli oss una gentilezza unica lavorando con il cuore 💓 mi avete aiutata tantissimo e sopportato per quasi due mesi 🍀🍀🍀💪🏽 grazie grazie mille un abbraccio forte forte a tutti 💋,SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
617,29694,TNEE85703P,Meglio autocurarsi che morire in sala di attesa. 🤦‍♂️ Ore e ore e ore e non ti chiamano mai.Se si può farne a meno è decisamente meglio.,SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
618,29694,TNEE85703P,"L'ospedale è organizzato abbastanza bene, a contrario di come dicono la maggioranza dei commenti. Le attese come sempre sono nella media degli ospedali pubblici italiani, quindi dipende dal giorno e dall'ora in cui si va. Si può aspettare dalla mezz'ora alle 3-4 ore se si è in codice bianco o in codice verde, nulla di nuovo.",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
619,29694,TNEE85703P,"Sono andato oggi al pronto soccorso dopo 4 giorni di febbre alta tra 39-40 e avevo dolori ovunque, male di testa tremenda. In accettazione non mi ha chiesto nemmeno a che ora avevo preso il tacchiflu e quando gli chiedevo un antidolorifico mi diceva che non poteva darmelo. Poi dopo 2 ore e mezzo sono andato a informare che i miei dolori stanno peggiorando e che avevo vomitato nei bagni ma niente. Mi è stato detto che farà la rivalutazione però non è mai avvenuta. Dopo più di 3 ore sono andato di nuovo di dirle che mi sta scoppiando la testa però niente. Mi ha solo chiesto a che ora avevo preso il tacchiflu e mi ha prelevato sangue per gli esami. Mi ha dato solo un tachidol. Non riuscivo nemmeno stare in piedi e vedevo che arrivavano altre persone che avevano lo stesso colore come il mio e sono tutti entrati prima di me. Dopo 4 ore e qualcosa ho deciso di andarmene via senza aspettare più perché i miei dolori aumentavano. Non glielo consiglio a nessuno. Se potete, andate in altre città o altri posti. Ma non al pronto soccorso di Santa chiara.Sono andato oggi al pronto soccorso dopo 4 giorni di febbre alta tra 39-40 e avevo dolori ovunque, male di testa tremenda. In accettazione non mi ha chiesto nemmeno a che ora avevo preso il tacchiflu e quando gli chiedevo un antidolorifico …Altro",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
620,29694,TNEE85703P,"Buongiorno a tutti, mi chiamo Alessandro Venturini da Tagliacozzo (AQ). Mi sembra doveroso scrivere due righe per ringraziare tutto il reparto di cardiologia dell'ospedale S. Chiara di Trento. Tutto il personale, operatori socio sanitari, infermieri e dottori, sono stati molto professionali e cordiali tanto da farmi sentire a casa nonostante i 650 Km di distanza. Infine un doveroso grazie al dottor Fabrizio Guarracini. Eccellenza nel settore, con la sua grandissima esperienza e preparazione è riuscito in poco tempo a risolvere un problema che mi tormentava da mesi. Persona fantastica anche sotto il profilo umano. Con affetto un saluto a tutti. Trento sempre nel ❤️Buongiorno a tutti, mi chiamo Alessandro Venturini da Tagliacozzo (AQ). Mi sembra doveroso scrivere due righe per ringraziare tutto il reparto di cardiologia dell'ospedale S. Chiara di Trento. Tutto il personale, operatori socio sanitari, …Altro",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
621,29694,TNEE85703P,"Mia madre, colpita da aneurisma all'aorta, sarebbe dovuta morire domenica scorsa. Vive ed è in via di guarigione solo grazie all'organizzazione eccellente di tutta la catena del soccorso (dal servizio 112 ai medici del pronto soccorso di Tione all'equipaggio dell'elicottero) e in particolare al lungo e delicato intervento chirurgico di domenica notte, all'ospedale Santa Chiara.Non posso che esprimere tutta la mia ammirazione e riconoscenza.Non solo per la professionalità e la dedizione, ma anche per l'umanità che  ho percepito anche nei piccoli gesti, ordinari e quotidiani per medici e infermieri, straordinari per me.GRAZIE!Giorgio RoggeroMia madre, colpita da aneurisma all'aorta, sarebbe dovuta morire domenica scorsa. Vive ed è in via di guarigione solo grazie all'organizzazione eccellente di tutta la catena del soccorso (dal servizio 112 ai medici del pronto soccorso di …Altro",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
622,29694,TNEE85703P,Ci sono recati al ps sabato 12/2 e in un'ora siamo usciti soddisfatti dell'operato e della gentilezza di tutte le persone che ci hanno accolto.Sono al sesto mese di gravidanza e dopo una piccola perdita di sangue abbiamo deciso di effettuare un controllo per rassicurarci che fisse tutto ok.Ostetrica e ginecologa gentilissime!Ci sono recati al ps sabato 12/2 e in un'ora siamo usciti soddisfatti dell'operato e della gentilezza di tutte le persone che ci hanno accolto.Sono al sesto mese di gravidanza e dopo una piccola perdita di sangue abbiamo …Altro,SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
623,29694,TNEE85703P,"Ho aspettato 2,5 h al pronto soccorso affinché mi facessero una pagina di verbale. Ero in codice azzurro. Poi ho perso le speranze e me ne sono andato",SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
624,29694,TNEE85703P,Sono stato ricoverato per circa due mesi presso l’Ospedale Santa Chiara di Trento prima in terapia intensiva e poi nel reparto di medicina alta intensità. Voglio testimoniare la eccellente professionalità di tutto il personale in servizio. Medici e Infermieri formano una squadra di prim’ordine che con la loro gentilezza e cortesia rendono al paziente un servizio che non ha eguali.Complimenti vivissimi a tutti. Grazie. Continuate così.. ad maiora…!Sono stato ricoverato per circa due mesi presso l’Ospedale Santa Chiara di Trento prima in terapia intensiva e poi nel reparto di medicina alta intensità. Voglio testimoniare la eccellente professionalità di tutto il personale in servizio. …Altro,SCUOLA PRIMARIA OSPEDALE INFANTILE TRENTO
625,29695,TNMM85701G,È molto bella e abbastanza Grande,"SCUOLA SECONDARIA DI PRIMO GRADO ""O. WINKLER"" TRENTO"
626,29695,TNMM85701G,Una bellissima scuola !!!!!I professori ti sostengono e ti fanno sentire accettati.Miglior scuola media di Trento 😍,"SCUOLA SECONDARIA DI PRIMO GRADO ""O. WINKLER"" TRENTO"
627,29695,TNMM85701G,Piace ai mei figli 😘,"SCUOLA SECONDARIA DI PRIMO GRADO ""O. WINKLER"" TRENTO"
628,29700,TNEE85201D,"​La Scuola Primaria ​Statale SANZIO - Istituto Comprensivo ""Trento 5"" significa Istruzione di Qualità. Partecipa a​l Progetto​ “Ponte Educativo Mediterraneo” ​ideato dall'Associazione Venezia Pesce di Pace.Il Progetto è ispirato all’Agenda 2030 per lo sviluppo sostenibile: goal 4 e goal 16, istruzione di qualità con pace e giustizia.Mille bambini di Venezia, Tunisi, Trento e Trieste si parlano a distanza, condividono disegni e racconti, creano ponti di amicizia e pace. Gli alunni guardano lontano e danno lezioni ai grandi promuovendo un fertile dialogo. Differenti culture e religioni si incontrano nel rispetto reciproco tra i popoli. ​Gli alunni delle classi II^ A, B, C hanno disegnato la città di Trento con la scuola, il famoso Castello del Buonconsiglio, il sistema MUSE con il museo delle scienze progettato dall’architetto Renzo Piano e gli sport praticati (basket, sci, ginnastica artistica, vela, pattinaggio sul ghiaccio, calcio e nuoto).​​La Scuola Primaria ​Statale SANZIO - Istituto Comprensivo ""Trento 5"" significa Istruzione di Qualità. Partecipa a​l Progetto​ “Ponte Educativo Mediterraneo” ​ideato dall'Associazione Venezia Pesce di Pace. …Altro","SCUOLA PRIMARIA ""R. SANZIO"" TRENTO"
629,29700,TNEE85201D,Scuola elementare Raffaello Sanzio in Trento was built 1931-34 by Adalberto Libera.,"SCUOLA PRIMARIA ""R. SANZIO"" TRENTO"
630,29700,TNEE85201D,"molti anni fa ho frequentato la scuola Raffaello Sanzio,era il 1973.Barbara Del Padrone,tra le maestre che sono cambiate nel corso dei 3 anni,in 3 elemntare avevo la maestra Anna Maria Selva,veniva da un paesino del veronese Sandrà...mi poacerebbe sapere tutti i miei compagni, la maestra,se stanno bene....mi trovate su fb.spero che qualcuno si ricorda.molti anni fa ho frequentato la scuola Raffaello Sanzio,era il 1973.Barbara Del Padrone,tra le maestre che sono cambiate nel corso dei 3 anni,in 3 elemntare avevo la maestra Anna Maria Selva,veniva da un paesino del veronese Sandrà...mi …Altro","SCUOLA PRIMARIA ""R. SANZIO"" TRENTO"
631,29700,TNEE85201D,è bello ma menomale che è andata la maestra elvira beltrami perchè facieva schifo,"SCUOLA PRIMARIA ""R. SANZIO"" TRENTO"
632,29700,TNEE85201D,È una scuola ben organizzata,"SCUOLA PRIMARIA ""R. SANZIO"" TRENTO"
633,29702,TNMM85201C,"È una bellissima scuola adatta a dei ragazzi,è grande e piena di insegnanti bravissimi","SCUOLA SECONDARIA DI PRIMO GRADO ""G. BRESADOLA"" TRENTO"
634,29762,TNTD002505,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
635,29762,TNTD002505,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
636,29762,TNTD002505,Mai visto tanti studenti in fila indiana,ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
637,29762,TNTD002505,Bel posto bei piedi,ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
638,29762,TNTD002505,panklaaaaa sono abdul,ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
639,29762,TNTD002505,Moderno e ben organizzato,ISTITUTO PROFESSIONALE PER I SERVIZI SANITARI SERALE
640,29763,TNTD00201R,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
641,29763,TNTD00201R,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
642,29763,TNTD00201R,Mai visto tanti studenti in fila indiana,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
643,29763,TNTD00201R,Bel posto bei piedi,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
644,29763,TNTD00201R,panklaaaaa sono abdul,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
645,29763,TNTD00201R,Moderno e ben organizzato,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
646,29764,TNTD002505,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
647,29764,TNTD002505,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
648,29764,TNTD002505,Mai visto tanti studenti in fila indiana,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
649,29764,TNTD002505,Bel posto bei piedi,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
650,29764,TNTD002505,panklaaaaa sono abdul,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
651,29764,TNTD002505,Moderno e ben organizzato,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
652,29765,TNTD00201R,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
653,29765,TNTD00201R,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
654,29765,TNTD00201R,Mai visto tanti studenti in fila indiana,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
655,29765,TNTD00201R,Bel posto bei piedi,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
656,29765,TNTD00201R,panklaaaaa sono abdul,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
657,29765,TNTD00201R,Moderno e ben organizzato,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO
658,29766,TNTD002505,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
659,29766,TNTD002505,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
660,29766,TNTD002505,Mai visto tanti studenti in fila indiana,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
661,29766,TNTD002505,Bel posto bei piedi,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
662,29766,TNTD002505,panklaaaaa sono abdul,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
663,29766,TNTD002505,Moderno e ben organizzato,ISTITUTO TECNICO PER IL SETTORE TECNOLOGICO SERALE
664,29767,TNPS002011,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,LICEO DELLE SCIENZE UMANE
665,29767,TNPS002011,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",LICEO DELLE SCIENZE UMANE
666,29767,TNPS002011,Mai visto tanti studenti in fila indiana,LICEO DELLE SCIENZE UMANE
667,29767,TNPS002011,Bel posto bei piedi,LICEO DELLE SCIENZE UMANE
668,29767,TNPS002011,panklaaaaa sono abdul,LICEO DELLE SCIENZE UMANE
669,29767,TNPS002011,Moderno e ben organizzato,LICEO DELLE SCIENZE UMANE
670,29768,TNPS002011,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,LICEO SCIENTIFICO
671,29768,TNPS002011,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",LICEO SCIENTIFICO
672,29768,TNPS002011,Mai visto tanti studenti in fila indiana,LICEO SCIENTIFICO
673,29768,TNPS002011,Bel posto bei piedi,LICEO SCIENTIFICO
674,29768,TNPS002011,panklaaaaa sono abdul,LICEO SCIENTIFICO
675,29768,TNPS002011,Moderno e ben organizzato,LICEO SCIENTIFICO
676,29769,TNPS002011,Ho un OTTIMISSIMO RICORDO del CORSO SERALE  SIRIO 👍👋 fantastici gli insegnanti di quell'anno grazie ☀️,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
677,29769,TNPS002011,"Nel paese di Borgo Valsugana, vicino al fiume, istituto ben costruito, funzionale",LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
678,29769,TNPS002011,Mai visto tanti studenti in fila indiana,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
679,29769,TNPS002011,Bel posto bei piedi,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
680,29769,TNPS002011,panklaaaaa sono abdul,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
681,29769,TNPS002011,Moderno e ben organizzato,LICEO SCIENTIFICO OPZIONE SCIENZE APPLICATE
682,29773,TNTD00701X,Ottima accoglienza e professionalità,ISTITUTO TECNICO PER IL SETTORE ECONOMICO
683,29773,TNTD00701X,"Ottima scuola, con offerta formativa ampia e ben radicata nel territorio.",ISTITUTO TECNICO PER IL SETTORE ECONOMICO
684,29774,TNTD007519,Ottima accoglienza e professionalità,ISTITUTO TECNICO PER IL SETTORE ECONOMICO SERALE
