,Unnamed: 0,school_type,address,phone_number,fax_number,school_email,management_email,office_email,website,miur_code,school_name,school_id,institute_id,institute_id_number,municipalityISTITUTO
424,424,Provincial,"Via Brigata Abruzzi, 6",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80102N,"SCUOLA PRIMARIA ""A. DEGASPERI"" PIEVE TESINO",29653,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Pieve Tesino
425,425,Provincial,"Via Roma, 52",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80108X,SCUOLA PRIMARIA OSPEDALETTO,29654,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Ospedaletto
426,426,Provincial,"Via delle Praele, 21",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80104Q,SCUOLA PRIMARIA SAMONE,29655,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Samone
427,427,Provincial,"Via XV Agosto, 68",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80105R,SCUOLA PRIMARIA SCURELLE,29656,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Scurelle
428,428,Provincial,"Piazza IV Novembre - Strigno, 12/A",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80106T,SCUOLA PRIMARIA STRIGNO,29657,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Castel Ivano
429,429,Provincial,"Via Dei Molini - Agnedo, 36",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNEE80107V,SCUOLA PRIMARIA VILLA AGNEDO,29658,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Castel Ivano
430,430,Provincial,"Via Roma - Strigno, 14",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80102L,"SCUOLA SECONDARIA DI PRIMO GRADO ""O. BRENTARI"" STRIGNO",29659,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Castel Ivano
431,431,Provincial,"Via Battisti, 2",+39 0461 762046,+39 0461 763409,ic.strignotesino@pec.provincia.tn.it,dir.ic.strignoetesino@scuole.provincia.tn.it,segr.ic.strignoetesino@scuole.provincia.tn.it,http://www.icstrignoetesino.it,TNMM80101G,SCUOLA SECONDARIA DI PRIMO GRADO CASTELLO TESINO,29660,/Scuole/ISTITUTO-COMPRENSIVO-STRIGNO-E-TESINO2,197,Castello Tesino
432,432,Provincial,"Via Risorgimento, 11/A",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83706L,"SCUOLA PRIMARIA ""G. GRAFFER"" STENICO",29562,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,Stenico
433,433,Provincial,"Via di Prato - San Lorenzo, 15/A",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83705G,"SCUOLA PRIMARIA ""SAN G. BOSCO"" S.LORENZO IN BANALE",29563,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,San Lorenzo Dorsino
434,434,Provincial,"Frazione Campo Lomaso - Lomaso, 1",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83704E,SCUOLA PRIMARIA CAMPO LOMASO,29564,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,Comano Terme
435,435,Provincial,"Via De Gasperi,",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83703D,SCUOLA PRIMARIA FIAVE',29565,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,Fiavè
436,436,Provincial,"Frazione Rango,",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNEE83702C,SCUOLA PRIMARIA RANGO BLEGGIO SUPERIORE,29566,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,Bleggio Superiore
437,437,Provincial,"Via S Giovanni Bosco - Ponte Arche - Bleggio Inferiore, 14",+39 0465 701472,+39 0465 702452,ic.giudicarieesteriori@pec.provincia.tn.it,dir.ic.pontearche@scuole.provincia.tn.it,segr.ic.pontearche@scuole.provincia.tn.it,http://www.giudicariescuola.it,TNMM83701A,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. PRATI"" PONTE ARCHE",29567,/Scuole/ISTITUTO-COMPRENSIVO-GIUDICARIE-ESTERIORI2,198,Comano Terme
438,438,Provincial,"Piazza SS Filippo e Giacomo, 1",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825037,"SCUOLA PRIMARIA ""A. FRANK"" ZAMBANA",29574,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199,Terre d'Adige
439,439,Provincial,"Via Degasperi, 18",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825015,"SCUOLA PRIMARIA ""DON G. GRAZIOLI"" LAVIS",29575,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199,Lavis
440,440,Provincial,"Via Pilati, 31",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNEE825026,SCUOLA PRIMARIA PRESSANO LAVIS,29576,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199,Lavis
441,441,Provincial,"Via Sette, 13/A",+39 0461 246535,+39 0461 242955,ic.lavis@pec.provincia.tn.it,dir.ic.lavis@scuole.provincia.tn.it,segr.ic.lavis@scuole.provincia.tn.it,http://www.iclavis.it,TNMM825014,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. STAINER"" LAVIS",29577,/Scuole/ISTITUTO-COMPRENSIVO-LAVIS2,199,Lavis
442,442,Provincial,"Via Asilo, 3",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818023,"SCUOLA PRIMARIA ""C. CHIESA"" CALDONAZZO",29579,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200,Caldonazzo
443,443,Provincial,"Via Albere, 2",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818045,"SCUOLA PRIMARIA ""G. ROSANELLI"" TENNA",29580,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200,Tenna
444,444,Provincial,"Via della Scuola, 2",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818012,"SCUOLA PRIMARIA ""PADRE B. MARTINELLI"" CALCERANICA AL LAGO",29581,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200,Calceranica al Lago
445,445,Provincial,"Via della Pace, 5",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNEE818034,SCUOLA PRIMARIA LEVICO TERME,29582,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200,Levico Terme
446,446,Provincial,"Via della Pace, 5",+39 0461 706146,+39 0461 706099,ic.levicoterme@pec.provincia.tn.it,dir.ic.levico@scuole.provincia.tn.it,segr.ic.levico@scuole.provincia.tn.it,http://www.iclevico.eu,TNMM818011,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. B. DE GASPARIS"" LEVICO TERME",29583,/Scuole/ISTITUTO-COMPRENSIVO-LEVICO-TERME2,200,Levico Terme
447,447,Provincial,"Via Dante, 9",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82304L,"SCUOLA PRIMARIA ""A. DEGASPERI"" MEZZOCORONA",29585,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,Mezzocorona
448,448,Provincial,"Via Biasi, 1",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82302E,"SCUOLA PRIMARIA ""F. BIASI"" S.MICHELE ALL'ADIGE",29586,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,San Michele all'Adige
449,449,Provincial,"Via Rosmini, 5/A",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82305N,"SCUOLA PRIMARIA ""F.LLI BRONZETTI"" ROVERE' DELLA LUNA",29587,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,Roverè della Luna
450,450,Provincial,"Via Marconi, 65",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNEE82301D,SCUOLA PRIMARIA GRUMO,29588,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,San Michele all'Adige
451,451,Provincial,"Via Dante, 9",+39 0461 605409,+39 0461 605142,ic.mezzocorona@pec.provincia.tn.it,dir.ic.mezzocorona@scuole.provincia.tn.it,segr.ic.mezzocorona@scuole.provincia.tn.it,http://www.icmezzocorona.it,TNMM82301C,"SCUOLA SECONDARIA DI PRIMO GRADO ""E. CHINI"" MEZZOCORONA",29589,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOCORONA2,201,Mezzocorona
452,452,Provincial,"Via Filos, 3",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE824019,"SCUOLA PRIMARIA ""C. DARWIN"" MEZZOLOMBARDO",29591,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Mezzolombardo
453,453,Provincial,"Via Villa, 21",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82405D,"SCUOLA PRIMARIA ""DON L. ROSSI"" FAI DELLA PAGANELLA",29592,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Fai della Paganella
454,454,Provincial,"Piazza Scuole, 2",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82407G,"SCUOLA PRIMARIA ""L. NICOLUSSI"" MOLVENO",29593,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Molveno
455,455,Provincial,"Via Alt Spaur, 5",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82408L,"SCUOLA PRIMARIA ""SAN G. BOSCO"" SPORMAGGIORE",29594,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Spormaggiore
456,456,Provincial,"Piazza S Vito, 1",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82406E,SCUOLA PRIMARIA ANDALO,29595,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Andalo
457,457,Provincial,"Piazza S Rocco, 15",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNEE82403B,SCUOLA PRIMARIA NAVE SAN ROCCO,29596,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Terre d'Adige
458,458,Provincial,"Via Degli Alpini, 17",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM824018,"SCUOLA SECONDARIA DI PRIMO GRADO ""A. ECCHER DALL'ECO"" MEZZOLOMBARDO",29597,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Mezzolombardo
459,459,Provincial,"Piazza S Vito, 1",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM82403A,"SCUOLA SECONDARIA DI PRIMO GRADO ""C. BATTISTI"" ANDALO",29598,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Andalo
460,460,Provincial,"Via Alt Spaur, 5",+39 0461 601125,+39 0461 601125,ic.mezzolombardo@pec.provincia.tn.it,dir.ic.mezzolombardo@scuole.provincia.tn.it,segr.ic.mezzolombardo@scuole.provincia.tn.it,http://www.icmezzolombardopaganella.it,TNMM82404B,SCUOLA SECONDARIA DI PRIMO GRADO SPORMAGGIORE,29599,/Scuole/ISTITUTO-COMPRENSIVO-MEZZOLOMBARDO-PAGANELLA2,202,Spormaggiore
461,461,Provincial,"Via Perotti, 47",+39 0464 684117,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNEE847012,SCUOLA PRIMARIA AVIO,29457,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio
462,462,Provincial,"Piazza Conciliazione, 1",+39 0464 684067,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNEE847023,SCUOLA PRIMARIA SABBIONARA DI AVIO,29458,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio
463,463,Provincial,"Viale Degasperi, 69",+39 0464 684029,+39 0464 687570,ic.avio@pec.provincia.tn.it,dir.ic.avio@scuole.provincia.tn.it,segr.ic.avio@scuole.provincia.tn.it,http://www.istitutoavio.it,TNMM847011,"SCUOLA SECONDARIA DI PRIMO GRADO ""D. ALIGHIERI"" AVIO",29459,/Scuole/ISTITUTO-COMPRENSIVO-AVIO2,203,Avio
464,464,Provincial,"Via delle Scuole, 25",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833036,"SCUOLA PRIMARIA ""B. PEZZEN"" CROVIANA",29471,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Croviana
465,465,Provincial,"Via Alla Croce, 17",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833058,"SCUOLA PRIMARIA ""C. CRISTOFORETTI"" MALE'",29472,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Malè
466,466,Provincial,"Via Al Castello, 26",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833014,SCUOLA PRIMARIA CALDES,29473,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Caldes
467,467,Provincial,"Piazza Madonna Della Pace - Dimaro, 14",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE833047,SCUOLA PRIMARIA DIMARO,29474,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Dimaro Folgarida
468,468,Provincial,"Frazione San Bernardo,",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNEE83307A,SCUOLA PRIMARIA S.BERNARDO RABBI,29475,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Rabbi
469,469,Provincial,"Via Taddei De Mauris, 4",+39 0463 901237,+39 0463 902866,ic.bassavaldisole@pec.provincia.tn.it,dir.ciccolini.male@scuole.provincia.tn.it,segr.ciccolini.male@scuole.provincia.tn.it,http://www.icbassavaldisole.it,TNMM833013,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. CICCOLINI"" MALE'",29476,/Scuole/ISTITUTO-COMPRENSIVO-BASSA-VAL-DI-SOLE-G.-Ciccolini2,204,Malè
470,470,Provincial,"Via IV Novembre, 3",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNEE812046,"SCUOLA PRIMARIA ""V. DA FELTRE"" BORGO VALSUGANA",29478,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Borgo Valsugana
471,471,Provincial,"Viale Trento, 2",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNEE812024,SCUOLA PRIMARIA GRIGNO,29479,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Grigno
472,472,Provincial,"Via Spagolla, 1",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNMM812012,"SCUOLA SECONDARIA DI PRIMO GRADO ""ORA E VEGLIA"" BORGO VALSUGANA",29480,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Borgo Valsugana
473,473,Provincial,"Viale Trento,",+39 0461 753179,+39 0461 754131,ic.borgovalsugana@pec.provincia.tn.it,dir.ic.borgovalsugana@scuole.provincia.tn.it,segr.ic.borgovalsugana@scuole.provincia.tn.it,http://www.icborgovalsugana.gov.it,TNMM812023,"SCUOLA SECONDARIA DI PRIMO GRADO ""S. FANTE"" GRIGNO",29481,/Scuole/ISTITUTO-COMPRENSIVO-BORGO-VALSUGANA2,205,Grigno
474,474,Provincial,"Piazza Scuole, 1",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809017,SCUOLA PRIMARIA CAPRIANA,29483,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Capriana
475,475,Provincial,"Via Giovanelli, 2",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809028,SCUOLA PRIMARIA CARANO,29484,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Ville di Fiemme
476,476,Provincial,"Frazione Casatta, 18/A",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80908E,SCUOLA PRIMARIA CASATTA VALFLORIANA,29485,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Valfloriana
477,477,Provincial,"Via Roma, 40",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE809039,SCUOLA PRIMARIA CASTELLO DI FIEMME,29486,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Castello-Molina di Fiemme
478,478,Provincial,"Largo Bosin, 2",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80905B,SCUOLA PRIMARIA CAVALESE,29487,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese
479,479,Provincial,"Via Damiano Chiesa, 110",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80906C,SCUOLA PRIMARIA MASI CAVALESE,29488,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese
480,480,Provincial,"Via Segherie, 64/B",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80904A,SCUOLA PRIMARIA MOLINA DI FIEMME,29489,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Castello-Molina di Fiemme
481,481,Provincial,"Via Mercato, 10",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNEE80909G,SCUOLA PRIMARIA VARENA,29490,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Ville di Fiemme
482,482,Provincial,"Piazza Verdi, 6",+39 0462 340314,+39 0462 342294,ic.cavalese@pec.provincia.tn.it,dir.cavalese@scuole.provincia.tn.it,segr.cavalese@scuole.provincia.tn.it,http://www.iccavalese.it,TNMM809016,"SCUOLA SECONDARIA DI PRIMO GRADO ""G. SEGANTINI"" CAVALESE",29491,/Scuole/ISTITUTO-COMPRENSIVO-CAVALESE2,206,Cavalese
483,483,Provincial,"Via Principale, 43",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82206V,"SCUOLA PRIMARIA ""DON L. MILANI"" LASES",29493,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Lona-Lases
484,484,Provincial,"Via Campagna - Faver, 1",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82202P,"SCUOLA PRIMARIA ""P. MARCONI"" FAVER",29494,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Altavalle
485,485,Provincial,"Piazza S Lorenzo, 10",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE822081,"SCUOLA PRIMARIA ""P. SARTORI"" SOVER",29495,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Sover
486,486,Provincial,"Via dei Ciclamini - Cembra, 1/1",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82201N,SCUOLA PRIMARIA CEMBRA,29496,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Cembra Lisignago
487,487,Provincial,"Frazione Stedro, 68",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82207X,SCUOLA PRIMARIA STEDRO SEGONZANO,29497,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Segonzano
488,488,Provincial,"Via Dell Oratorio, 15",+39 0461 683006,+39 0461 682166,ic.cembra@pec.provincia.tn.it,dir.cembra@scuole.provincia.tn.it,segr.cembra@scuole.provincia.tn.it,http://www.iccembra.it,TNEE82203Q,SCUOLA PRIMARIA VERLA GIOVO,29498,/Scuole/ISTITUTO-COMPRENSIVO-CEMBRA2,207,Giovo
